Source List,Source Row,Supplier Name,Supplier Ref,Barcode,Brand,Range,Product Name,Public Product Description,Variant,Category,Supplier Category,Public Spec,Pack,Unit Size,Volume ML,PCS/Case,Unit Type,Buy Price,Buy Price Unit,Currency,Price Type,Margin %,Sell Price Per Case,Sell Price Per Unit,Price Display,Price Per Unit & Case,Stock Display,Stock Cases,MOQ,Incoterm,Public Terms,Origin Country,Warehouse,BBD,Offer Expiry,Public Listing,Featured,Supplier Remarks,Review,Notes
LOREAL_GARNIER,584,PT. Surya Graha Pasaraya,L19137,8994993019137,L'Oreal Paris,Elseve,LOR ELS HYALURONIC SHP 400 ml AS,L'Oreal Paris Elseve Hyaluronic Shampoo 400ml,,Toiletries,Hair Care,12 x 400ml,12 x 400ml,400ml,400.0,12,Bottle,53.59,4.4654,USD,Per Case,5.0,56.26,4.69,USD 56.26,USD 56.26/case (12pk) · USD 4.69/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,Produk baru Maret 2025,,
LOREAL_GARNIER,585,PT. Surya Graha Pasaraya,L27613,8994993027613,L'Oreal Paris,Elseve,LOR ELS GLYCOLIC GLOSS SHP 400ML EBT,L'Oreal Paris Elseve Glycolic Gloss Shampoo 400ml,,Toiletries,Hair Care,12 x 400ml,12 x 400ml,400ml,400.0,12,Bottle,53.59,4.4654,USD,Per Case,5.0,56.26,4.69,USD 56.26,USD 56.26/case (12pk) · USD 4.69/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,Produk baru September 2025,,
LOREAL_GARNIER,586,PT. Surya Graha Pasaraya,L30705,8994993030705,L'Oreal Paris,Elseve,OAP ELS FRX3 CDR 175ML EBT,L'Oreal Paris Elseve Frx3 Conditioner 175ml,,Toiletries,Hair Care,24 x 175ml,24 x 175ml,175ml,175.0,24,Bottle,34.54,1.4393,USD,Per Case,5.0,36.27,1.51,USD 36.27,USD 36.27/case (24pk) · USD 1.51/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,Produk baru Oktober 2025,,
LOREAL_GARNIER,587,PT. Surya Graha Pasaraya,L63811,8901526663811,L'Oreal Paris,Elseve,OAP ELS HA PURE CDR 175ML EBT,L'Oreal Paris Elseve Hyaluronic Pure Conditioner 175ml,,Toiletries,Hair Care,24 x 175ml,24 x 175ml,175ml,175.0,24,Bottle,34.54,1.4393,USD,Per Case,5.0,36.27,1.51,USD 36.27,USD 36.27/case (24pk) · USD 1.51/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,Produk baru Oktober 2025,,
LOREAL_GARNIER,588,PT. Surya Graha Pasaraya,L63699,8901526663699,L'Oreal Paris,Elseve,LOR ELS TR5 SHP 200ML EBT,L'Oreal Paris Elseve Total Repair 5 Shampoo 200ml,,Toiletries,Hair Care,24 x 200ml,24 x 200ml,200ml,200.0,24,Bottle,34.54,1.4393,USD,Per Case,5.0,36.27,1.51,USD 36.27,USD 36.27/case (24pk) · USD 1.51/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,Produk baru November 2025,,
LOREAL_GARNIER,589,PT. Surya Graha Pasaraya,L63859,8901526663859,L'Oreal Paris,Elseve,LOR ELS HYA SHP 200ML EBT,L'Oreal Paris Elseve HYA Shampoo 200ml,,Toiletries,Hair Care,24 x 200ml,24 x 200ml,200ml,200.0,24,Bottle,34.54,1.4393,USD,Per Case,5.0,36.27,1.51,USD 36.27,USD 36.27/case (24pk) · USD 1.51/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,Produk baru November 2025,name codes: HYA,
LOREAL_GARNIER,590,PT. Surya Graha Pasaraya,L63736,8901526663736,L'Oreal Paris,Elseve,LOR ELS TR5 CDR 175ML EBT,L'Oreal Paris Elseve Total Repair 5 Conditioner 175ml,,Toiletries,Hair Care,24 x 175ml,24 x 175ml,175ml,175.0,24,Bottle,34.54,1.4393,USD,Per Case,5.0,36.27,1.51,USD 36.27,USD 36.27/case (24pk) · USD 1.51/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,Produk baru November 2025,,
LOREAL_GARNIER,591,PT. Surya Graha Pasaraya,L63897,8901526663897,L'Oreal Paris,Elseve,LOR ELS HYA CDR 175ML EBT,L'Oreal Paris Elseve HYA Conditioner 175ml,,Toiletries,Hair Care,24 x 175ml,24 x 175ml,175ml,175.0,24,Bottle,34.54,1.4393,USD,Per Case,5.0,36.27,1.51,USD 36.27,USD 36.27/case (24pk) · USD 1.51/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,Produk baru November 2025,name codes: HYA,
LOREAL_GARNIER,592,PT. Surya Graha Pasaraya,L72295,8901526672295,L'Oreal Paris,Elseve,OAP ELS GLYCO GLOSS CDR 175ML EBT,L'Oreal Paris Elseve Glycolic Gloss Conditioner 175ml,,Toiletries,Hair Care,24 x 175ml,24 x 175ml,175ml,175.0,24,Bottle,34.54,1.4393,USD,Per Case,5.0,36.27,1.51,USD 36.27,USD 36.27/case (24pk) · USD 1.51/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,Produk baru Oktober 2025,,
LOREAL_GARNIER,593,PT. Surya Graha Pasaraya,L30804,8994993030804,L'Oreal Paris,Elseve,OAP ELS FRX3 SHP 200ML EBT,L'Oreal Paris Elseve Frx3 Shampoo 200ml,,Toiletries,Hair Care,24 x 200ml,24 x 200ml,200ml,200.0,24,Bottle,34.54,1.4393,USD,Per Case,5.0,36.27,1.51,USD 36.27,USD 36.27/case (24pk) · USD 1.51/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,Produk baru Oktober 2025,,
LOREAL_GARNIER,594,PT. Surya Graha Pasaraya,L63774,8901526663774,L'Oreal Paris,Elseve,OAP ELS HA PURE SHP 200ML EBT,L'Oreal Paris Elseve Hyaluronic Pure Shampoo 200ml,,Toiletries,Hair Care,24 x 200ml,24 x 200ml,200ml,200.0,24,Bottle,34.54,1.4393,USD,Per Case,5.0,36.27,1.51,USD 36.27,USD 36.27/case (24pk) · USD 1.51/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,Produk baru Oktober 2025,,
LOREAL_GARNIER,595,PT. Surya Graha Pasaraya,L72257,8901526672257,L'Oreal Paris,Elseve,OAP ELS GLYCO GLOSS SHP 200ML EBT,L'Oreal Paris Elseve Glycolic Gloss Shampoo 200ml,,Toiletries,Hair Care,24 x 200ml,24 x 200ml,200ml,200.0,24,Bottle,34.54,1.4393,USD,Per Case,5.0,36.27,1.51,USD 36.27,USD 36.27/case (24pk) · USD 1.51/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,Produk baru Oktober 2025,,
LOREAL_GARNIER,596,PT. Surya Graha Pasaraya,L82296,6941594582296,L'Oreal Paris,Elseve,ELS RECHARGEABLE MASK 250ML CND,L'Oreal Paris Elseve Rechargeable Mask 250ml,,Toiletries,Hair Care,6 x 250ml,6 x 250ml,250ml,250.0,6,Bottle,38.01,6.3354,USD,Per Case,5.0,39.91,6.65,USD 39.91,USD 39.91/case (6pk) · USD 6.65/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,Produk baru Oktober 2025,,
LOREAL_GARNIER,597,PT. Surya Graha Pasaraya,L57628,8991380057628,L'Oreal Paris,Elseve,ELS RECHARGE MASK 250ML REFIL CND,L'Oreal Paris Elseve Recharge Mask 250ml Refil,,Toiletries,Hair Care,12 x 250ml,12 x 250ml,250ml,250.0,12,Bottle,60.73,5.0612,USD,Per Case,5.0,63.77,5.31,USD 63.77,USD 63.77/case (12pk) · USD 5.31/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,Produk baru Oktober 2025,,
LOREAL_GARNIER,598,PT. Surya Graha Pasaraya,L27699,8994993027699,L'Oreal Paris,Elseve,ELS GLYCOLIC GLOSS CDR 265ML EBT,L'Oreal Paris Elseve Glycolic Gloss Conditioner 265ml,,Toiletries,Hair Care,12 x 265ml,12 x 265ml,265ml,265.0,12,Bottle,40.77,3.3977,USD,Per Case,5.0,42.81,3.57,USD 42.81,USD 42.81/case (12pk) · USD 3.57/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,Produk baru Oktober 2025,,
LOREAL_GARNIER,599,PT. Surya Graha Pasaraya,L27651,8994993027651,L'Oreal Paris,Elseve,ELS GLYCOLIC GLOSS SHP 280ML EBT,L'Oreal Paris Elseve Glycolic Gloss Shampoo 280ml,,Toiletries,Hair Care,12 x 280ml,12 x 280ml,280ml,280.0,12,Bottle,40.77,3.3977,USD,Per Case,5.0,42.81,3.57,USD 42.81,USD 42.81/case (12pk) · USD 3.57/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,Produk baru Oktober 2025,,
LOREAL_GARNIER,600,PT. Surya Graha Pasaraya,L79017,3600524079017,L'Oreal Paris,Elseve,LOR ELS ARGIN NON B102ML 002,L'Oreal Paris Elseve Argin NON B102Ml 002,,Toiletries,Hair Care,6 x 102ml,6 x 102ml,102ml,102.0,6,Bottle,38.01,6.3354,USD,Per Case,5.0,39.91,6.65,USD 39.91,USD 39.91/case (6pk) · USD 6.65/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,Produk baru Agustus 2025,name codes: NON,
LOREAL_GARNIER,601,PT. Surya Graha Pasaraya,L11964,8994993011964,L'Oreal Paris,Elseve,LOR ELS TR5 COND 265ML AS PCR,L'Oreal Paris Elseve Total Repair 5 Conditioner 265ml,,Toiletries,Hair Care,12 x 265ml,12 x 265ml,265ml,265.0,12,Bottle,40.77,3.3977,USD,Per Case,5.0,42.81,3.57,USD 42.81,USD 42.81/case (12pk) · USD 3.57/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,Produk baru Maret 2025,,
LOREAL_GARNIER,602,PT. Surya Graha Pasaraya,L12473,8994993012473,L'Oreal Paris,Elseve,LOR ELS FRX3 COND 265ML AS PCR,L'Oreal Paris Elseve Frx3 Conditioner 265ml,,Toiletries,Hair Care,12 x 265ml,12 x 265ml,265ml,265.0,12,Bottle,40.77,3.3977,USD,Per Case,5.0,42.81,3.57,USD 42.81,USD 42.81/case (12pk) · USD 3.57/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,Produk baru Maret 2025,,
LOREAL_GARNIER,603,PT. Surya Graha Pasaraya,L23210,8991380023210,L'Oreal Paris,Elseve,BDL ELS TR5 170 + GWP DROPLET,L'Oreal Paris Bundle Elseve Total Repair 5 170 + Gift Pack Droplet,,Toiletries,Hair Care,12,12 x bottle,,,12,Bottle,73.12,6.0935,USD,Per Case,5.0,76.78,6.4,USD 76.78,USD 76.78/case (12pk) · USD 6.40/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,no unit size on the supplier line; bundle/value set - confirm what the case contains,
LOREAL_GARNIER,605,PT. Surya Graha Pasaraya,L11995V,8994993011995,L'Oreal Paris,Elseve,BDL BOGOF ELS TR5 SHP 280ML+170ML NEW,L'Oreal Paris Bundle Bogof Elseve Total Repair 5 Shampoo 280ml+170ml,,Toiletries,Hair Care,6 x 280ml,6 x 280ml,280ml,280.0,6,Bottle,20.39,3.3977,USD,Per Case,5.0,21.41,3.57,USD 21.41,USD 21.41/case (6pk) · USD 3.57/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,bundle/value set - confirm what the case contains,
LOREAL_GARNIER,606,PT. Surya Graha Pasaraya,L12497V,8994993012497,L'Oreal Paris,Elseve,BDL BOGOF ELS FR SHP 280+170ML NEW,L'Oreal Paris Bundle Bogof Elseve Fall Resist Shampoo 280+170ml,,Toiletries,Hair Care,6 x 280+170ml,6 x 280+170ml,280+170ml,450.0,6,Bottle,20.39,3.3977,USD,Per Case,5.0,21.41,3.57,USD 21.41,USD 21.41/case (6pk) · USD 3.57/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,bundle/value set - confirm what the case contains,bonus-pack size (main + extra)
LOREAL_GARNIER,607,PT. Surya Graha Pasaraya,L12459V,8994993012459,L'Oreal Paris,Elseve,BDL BOGOF ELS XO OIL SHP 280+170ML,L'Oreal Paris Bundle Bogof Elseve XO Oil Shampoo 280+170ml,,Toiletries,Hair Care,6 x 280+170ml,6 x 280+170ml,280+170ml,450.0,6,Bottle,20.39,3.3977,USD,Per Case,5.0,21.41,3.57,USD 21.41,USD 21.41/case (6pk) · USD 3.57/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,bundle/value set - confirm what the case contains; name codes: XO,bonus-pack size (main + extra)
LOREAL_GARNIER,608,PT. Surya Graha Pasaraya,L06915,8994993006915,L'Oreal Paris,Elseve,LOR ELS RAPID REVIVERS COND TR5 150ML AS,L'Oreal Paris Elseve Rapid Revivers Conditioner Total Repair 5 150ml,,Toiletries,Hair Care,12 x 150ml,12 x 150ml,150ml,150.0,12,Tube,35.96,2.9966,USD,Per Case,5.0,37.76,3.15,USD 37.76,USD 37.76/case (12pk) · USD 3.15/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,Perubahan harga per Januari 2025,,
LOREAL_GARNIER,609,PT. Surya Graha Pasaraya,L11810,8994993011810,L'Oreal Paris,Elseve,LOR ELS COL PROT SHP 280ML AS,L'Oreal Paris Elseve Color PROT Shampoo 280ml,,Toiletries,Hair Care,12 x 280ml,12 x 280ml,280ml,280.0,12,Bottle,40.77,3.3977,USD,Per Case,5.0,42.81,3.57,USD 42.81,USD 42.81/case (12pk) · USD 3.57/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,name codes: PROT,
LOREAL_GARNIER,610,PT. Surya Graha Pasaraya,L11995,8994993011995,L'Oreal Paris,Elseve,LOR ELS TR5 SHP 280ML AS,L'Oreal Paris Elseve Total Repair 5 Shampoo 280ml,,Toiletries,Hair Care,12 x 280ml,12 x 280ml,280ml,280.0,12,Bottle,40.77,3.3977,USD,Per Case,5.0,42.81,3.57,USD 42.81,USD 42.81/case (12pk) · USD 3.57/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,,
LOREAL_GARNIER,611,PT. Surya Graha Pasaraya,L12459,8994993012459,L'Oreal Paris,Elseve,LOR ELS EXO SHP 280ML AS,L'Oreal Paris Elseve Extraordinary Oil Shampoo 280ml,,Toiletries,Hair Care,12 x 280ml,12 x 280ml,280ml,280.0,12,Bottle,40.77,3.3977,USD,Per Case,5.0,42.81,3.57,USD 42.81,USD 42.81/case (12pk) · USD 3.57/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,,
LOREAL_GARNIER,612,PT. Surya Graha Pasaraya,L12497,8994993012497,L'Oreal Paris,Elseve,LOR ELS FR SHP 280ML AS,L'Oreal Paris Elseve Fall Resist Shampoo 280ml,,Toiletries,Hair Care,12 x 280ml,12 x 280ml,280ml,280.0,12,Bottle,40.77,3.3977,USD,Per Case,5.0,42.81,3.57,USD 42.81,USD 42.81/case (12pk) · USD 3.57/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,,
LOREAL_GARNIER,613,PT. Surya Graha Pasaraya,L11834,8994993011834,L'Oreal Paris,Elseve,LOR ELS EXO COND 155ML AS PCR,L'Oreal Paris Elseve Extraordinary Oil Conditioner 155ml,,Toiletries,Hair Care,12 x 155ml,12 x 155ml,155ml,155.0,12,Bottle,24.42,2.0351,USD,Per Case,5.0,25.64,2.14,USD 25.64,USD 25.64/case (12pk) · USD 2.14/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,kode distributor/kode SKU akan dinonaktifkan,duplicate line in the supplier list (2x),
LOREAL_GARNIER,614,PT. Surya Graha Pasaraya,L11834A,8994993011834,L'Oreal Paris,Elseve,LOR ELS EXO COND 155ML AS,L'Oreal Paris Elseve Extraordinary Oil Conditioner 155ml,,Toiletries,Hair Care,12 x 155ml,12 x 155ml,155ml,155.0,12,Bottle,24.42,2.0351,USD,Per Case,5.0,25.64,2.14,USD 25.64,USD 25.64/case (12pk) · USD 2.14/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,duplicate line in the supplier list (2x),
LOREAL_GARNIER,615,PT. Surya Graha Pasaraya,L11773,8994993011773,L'Oreal Paris,Elseve,LOR ELS COL PROT COND 170ML AS,L'Oreal Paris Elseve Color PROT Conditioner 170ml,,Toiletries,Hair Care,12 x 170ml,12 x 170ml,170ml,170.0,12,Bottle,25.77,2.1472,USD,Per Case,5.0,27.05,2.25,USD 27.05,USD 27.05/case (12pk) · USD 2.25/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,"Perubahan harga per Februari 2025, kode distributor/kode SKU akan dinonaktifkan",name codes: PROT,
LOREAL_GARNIER,616,PT. Surya Graha Pasaraya,L11773A,8994993011773,L'Oreal Paris,Elseve,LOR ELS CP COND 155ML AS,L'Oreal Paris Elseve Color Protect Conditioner 155ml,,Toiletries,Hair Care,12 x 155ml,12 x 155ml,155ml,155.0,12,Bottle,25.77,2.1472,USD,Per Case,5.0,27.05,2.25,USD 27.05,USD 27.05/case (12pk) · USD 2.25/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,Perubahan harga per Februari 2025,,
LOREAL_GARNIER,617,PT. Surya Graha Pasaraya,L11872,8994993011872,L'Oreal Paris,Elseve,LOR ELS FRX3 COND 155ML AS NEW,L'Oreal Paris Elseve Frx3 Conditioner 155ml,,Toiletries,Hair Care,12 x 155ml,12 x 155ml,155ml,155.0,12,Bottle,25.77,2.1472,USD,Per Case,5.0,27.05,2.25,USD 27.05,USD 27.05/case (12pk) · USD 2.25/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,"Perubahan harga per Februari 2025, kode distributor/kode SKU akan dinonaktifkan",duplicate line in the supplier list (2x),
LOREAL_GARNIER,618,PT. Surya Graha Pasaraya,L11872A,8994993011872,L'Oreal Paris,Elseve,LOR ELS FRX3 COND 155ML AS,L'Oreal Paris Elseve Frx3 Conditioner 155ml,,Toiletries,Hair Care,12 x 155ml,12 x 155ml,155ml,155.0,12,Bottle,25.77,2.1472,USD,Per Case,5.0,27.05,2.25,USD 27.05,USD 27.05/case (12pk) · USD 2.25/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,Perubahan harga per Februari 2025,duplicate line in the supplier list (2x),
LOREAL_GARNIER,619,PT. Surya Graha Pasaraya,L11940,8994993011940,L'Oreal Paris,Elseve,LOR ELS TR5 COND 155ML AS PCR,L'Oreal Paris Elseve Total Repair 5 Conditioner 155ml,,Toiletries,Hair Care,12 x 155ml,12 x 155ml,155ml,155.0,12,Bottle,25.77,2.1472,USD,Per Case,5.0,27.05,2.25,USD 27.05,USD 27.05/case (12pk) · USD 2.25/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,"Perubahan harga per Februari 2025, kode distributor/kode SKU akan dinonaktifkan",duplicate line in the supplier list (2x),
LOREAL_GARNIER,620,PT. Surya Graha Pasaraya,L11940A,8994993011940,L'Oreal Paris,Elseve,LOR ELS TR5 COND 155ML AS,L'Oreal Paris Elseve Total Repair 5 Conditioner 155ml,,Toiletries,Hair Care,12 x 155ml,12 x 155ml,155ml,155.0,12,Bottle,25.77,2.1472,USD,Per Case,5.0,27.05,2.25,USD 27.05,USD 27.05/case (12pk) · USD 2.25/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,Perubahan harga per Februari 2025,duplicate line in the supplier list (2x),
LOREAL_GARNIER,621,PT. Surya Graha Pasaraya,L68072,8992304068072,L'Oreal Paris,Elseve,LOR ELS EXO SHP 170ML AS,L'Oreal Paris Elseve Extraordinary Oil Shampoo 170ml,,Toiletries,Hair Care,12 x 170ml,12 x 170ml,170ml,170.0,12,Bottle,23.93,1.9938,USD,Per Case,5.0,25.12,2.09,USD 25.12,USD 25.12/case (12pk) · USD 2.09/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,kode distributor/kode SKU akan dinonaktifkan,,
LOREAL_GARNIER,622,PT. Surya Graha Pasaraya,L68072A,8992304068072,L'Oreal Paris,Elseve,LOR ELS EXO SHP 155ML AS,L'Oreal Paris Elseve Extraordinary Oil Shampoo 155ml,,Toiletries,Hair Care,12 x 155ml,12 x 155ml,155ml,155.0,12,Bottle,23.93,1.9938,USD,Per Case,5.0,25.12,2.09,USD 25.12,USD 25.12/case (12pk) · USD 2.09/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,,
LOREAL_GARNIER,623,PT. Surya Graha Pasaraya,L12480,8994993012480,L'Oreal Paris,Elseve,LOR ELS FRX3 SHP 155ML AS PCR,L'Oreal Paris Elseve Frx3 Shampoo 155ml,,Toiletries,Hair Care,12 x 155ml,12 x 155ml,155ml,155.0,12,Bottle,25.13,2.0941,USD,Per Case,5.0,26.39,2.2,USD 26.39,USD 26.39/case (12pk) · USD 2.20/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,"Perubahan harga per Februari 2025, kode distributor/kode SKU akan dinonaktifkan",duplicate line in the supplier list (2x),
LOREAL_GARNIER,624,PT. Surya Graha Pasaraya,L12480A,8994993012480,L'Oreal Paris,Elseve,LOR ELS FRX3 SHP 155ML AS,L'Oreal Paris Elseve Frx3 Shampoo 155ml,,Toiletries,Hair Care,12 x 155ml,12 x 155ml,155ml,155.0,12,Bottle,25.13,2.0941,USD,Per Case,5.0,26.39,2.2,USD 26.39,USD 26.39/case (12pk) · USD 2.20/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,Perubahan harga per Februari 2025,duplicate line in the supplier list (2x),
LOREAL_GARNIER,625,PT. Surya Graha Pasaraya,L12503,8994993012503,L'Oreal Paris,Elseve,LOR ELS FR SHP 620ML AS,L'Oreal Paris Elseve Fall Resist Shampoo 620ml,,Toiletries,Hair Care,6 x 620ml,6 x 620ml,620ml,620.0,6,Bottle,32.63,5.4387,USD,Per Case,5.0,34.26,5.71,USD 34.26,USD 34.26/case (6pk) · USD 5.71/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,,
LOREAL_GARNIER,626,PT. Surya Graha Pasaraya,L12718,8994993012718,L'Oreal Paris,Elseve,LOR ELS TR5 SHP 620ML AS,L'Oreal Paris Elseve Total Repair 5 Shampoo 620ml,,Toiletries,Hair Care,6 x 620ml,6 x 620ml,620ml,620.0,6,Bottle,32.63,5.4387,USD,Per Case,5.0,34.26,5.71,USD 34.26,USD 34.26/case (6pk) · USD 5.71/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,,
LOREAL_GARNIER,627,PT. Surya Graha Pasaraya,L08367,6923700908367,L'Oreal Paris,Elseve,LOR ELS FLORAL EX OIL JASMINE 100ML,L'Oreal Paris Elseve Floral EX Oil Jasmine 100ml,,Toiletries,Hair Care,12 x 100ml,12 x 100ml,100ml,100.0,12,Bottle,110.99,9.2494,USD,Per Case,5.0,116.54,9.71,USD 116.54,USD 116.54/case (12pk) · USD 9.71/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,name codes: EX,
LOREAL_GARNIER,628,PT. Surya Graha Pasaraya,L08411,6923700908411,L'Oreal Paris,Elseve,LOR ELS FLORAL EX OIL ROSE 100ML,L'Oreal Paris Elseve Floral EX Oil Rose 100ml,,Toiletries,Hair Care,12 x 100ml,12 x 100ml,100ml,100.0,12,Bottle,110.99,9.2494,USD,Per Case,5.0,116.54,9.71,USD 116.54,USD 116.54/case (12pk) · USD 9.71/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,name codes: EX,
LOREAL_GARNIER,629,PT. Surya Graha Pasaraya,L43023,6923700943023,L'Oreal Paris,Elseve,LOR ELS FLORAL EX OIL LAVENDER 100ML,L'Oreal Paris Elseve Floral EX Oil Lavender 100ml,,Toiletries,Hair Care,12 x 100ml,12 x 100ml,100ml,100.0,12,Bottle,110.99,9.2494,USD,Per Case,5.0,116.54,9.71,USD 116.54,USD 116.54/case (12pk) · USD 9.71/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,name codes: EX,
LOREAL_GARNIER,630,PT. Surya Graha Pasaraya,L50632,6923700950632,L'Oreal Paris,Elseve,LOR ELS EXTRAORDINARY OIL PINK 100ML,L'Oreal Paris Elseve Extraordinary Oil Pink 100ml,,Toiletries,Hair Care,12 x 100ml,12 x 100ml,100ml,100.0,12,Bottle,93.86,7.8219,USD,Per Case,5.0,98.56,8.21,USD 98.56,USD 98.56/case (12pk) · USD 8.21/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,,
LOREAL_GARNIER,634,PT. Surya Graha Pasaraya,L11576,4992944111576,L'Oreal Paris,Elseve,LOR ELS EXTRAORDINARY OIL GOLD 100ML,L'Oreal Paris Elseve Extraordinary Oil Gold 100ml,,Toiletries,Hair Care,12 x 100ml,12 x 100ml,100ml,100.0,12,Bottle,93.86,7.8219,USD,Per Case,5.0,98.56,8.21,USD 98.56,USD 98.56/case (12pk) · USD 8.21/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,,
LOREAL_GARNIER,635,PT. Surya Graha Pasaraya,L53658,8992304053658,L'Oreal Paris,Elseve,LOR ELS EXTRAORDINARY OIL GOLD 50ML,L'Oreal Paris Elseve Extraordinary Oil Gold 50ml,,Toiletries,Hair Care,24 x 50ml,24 x 50ml,50ml,50.0,24,Bottle,53.66,2.2357,USD,Per Case,5.0,56.34,2.35,USD 56.34,USD 56.34/case (24pk) · USD 2.35/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,,
LOREAL_GARNIER,636,PT. Surya Graha Pasaraya,L50588,6923700950588,L'Oreal Paris,Elseve,LOR ELS EXTRAORDINARY OIL GOLD 30ML,L'Oreal Paris Elseve Extraordinary Oil Gold 30ml,,Toiletries,Hair Care,36 x 30ml,36 x 30ml,30ml,30.0,36,Bottle,94.71,2.6309,USD,Per Case,5.0,99.45,2.76,USD 99.45,USD 99.45/case (36pk) · USD 2.76/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,,
